source_row_id,transaction_date,account,account_type,scenario,cash_type,coffee_name,source_amount,financial_line,amount,abs_amount,period,fiscal_year,fiscal_quarter
1013,2024-07-30,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-07,2024,Q3
1014,2024-07-30,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-07,2024,Q3
1015,2024-07-30,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-07,2024,Q3
1016,2024-07-30,Unassigned,Unassigned,Actual,Card,Espresso,18.12,Unclassified Income,18.12,18.12,2024-07,2024,Q3
1017,2024-07-30,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-07,2024,Q3
1018,2024-07-30,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-07,2024,Q3
1019,2024-07-30,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-07,2024,Q3
1020,2024-07-30,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-07,2024,Q3
1021,2024-07-30,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-07,2024,Q3
1022,2024-07-30,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-07,2024,Q3
1023,2024-07-31,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-07,2024,Q3
1024,2024-07-31,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-07,2024,Q3
1025,2024-07-31,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-07,2024,Q3
1026,2024-07-31,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-07,2024,Q3
1027,2024-07-31,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-07,2024,Q3
1028,2024-07-31,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-07,2024,Q3
1029,2024-07-31,Unassigned,Unassigned,Actual,Card,Cocoa,32.82,Unclassified Income,32.82,32.82,2024-07,2024,Q3
1030,2024-07-31,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-07,2024,Q3
1031,2024-07-31,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-07,2024,Q3
1032,2024-07-31,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-07,2024,Q3
1033,2024-07-31,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-07,2024,Q3
1034,2024-07-31,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-07,2024,Q3
1035,2024-07-31,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-07,2024,Q3
1036,2024-07-31,Unassigned,Unassigned,Actual,Card,Cocoa,32.82,Unclassified Income,32.82,32.82,2024-07,2024,Q3
1037,2024-07-31,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-07,2024,Q3
1038,2024-07-31,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-07,2024,Q3
1039,2024-07-31,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-07,2024,Q3
1040,2024-07-31,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-07,2024,Q3
1041,2024-07-31,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-07,2024,Q3
1042,2024-07-31,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-07,2024,Q3
1043,2024-07-31,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-07,2024,Q3
1044,2024-07-31,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-07,2024,Q3
1045,2024-08-01,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1046,2024-08-01,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1047,2024-08-01,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1048,2024-08-01,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1049,2024-08-01,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1050,2024-08-01,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1051,2024-08-01,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1052,2024-08-01,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1053,2024-08-01,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1054,2024-08-01,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1055,2024-08-01,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1056,2024-08-01,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1057,2024-08-02,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1058,2024-08-02,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1059,2024-08-02,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1060,2024-08-02,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1061,2024-08-02,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1062,2024-08-03,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1063,2024-08-03,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1064,2024-08-03,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1065,2024-08-03,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1066,2024-08-03,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1067,2024-08-03,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1068,2024-08-03,Unassigned,Unassigned,Actual,Card,Espresso,18.12,Unclassified Income,18.12,18.12,2024-08,2024,Q3
1069,2024-08-03,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1070,2024-08-03,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1071,2024-08-03,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1072,2024-08-03,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1073,2024-08-03,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1074,2024-08-03,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1075,2024-08-04,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1076,2024-08-04,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1077,2024-08-04,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1078,2024-08-04,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1079,2024-08-04,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1080,2024-08-04,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1081,2024-08-05,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1082,2024-08-05,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1083,2024-08-05,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1084,2024-08-05,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1085,2024-08-05,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1086,2024-08-05,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1087,2024-08-05,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1088,2024-08-05,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1089,2024-08-05,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1090,2024-08-05,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1091,2024-08-05,Unassigned,Unassigned,Actual,Card,Cocoa,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1092,2024-08-05,Unassigned,Unassigned,Actual,Card,Cocoa,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1093,2024-08-05,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1094,2024-08-06,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1095,2024-08-06,Unassigned,Unassigned,Actual,Card,Hot Chocolate,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1096,2024-08-06,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1097,2024-08-06,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1098,2024-08-06,Unassigned,Unassigned,Actual,Card,Cocoa,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1099,2024-08-06,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1100,2024-08-06,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1101,2024-08-06,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1102,2024-08-07,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1103,2024-08-07,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1104,2024-08-07,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1105,2024-08-07,Unassigned,Unassigned,Actual,Card,Espresso,18.12,Unclassified Income,18.12,18.12,2024-08,2024,Q3
1106,2024-08-07,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1107,2024-08-07,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1108,2024-08-07,Unassigned,Unassigned,Actual,Card,Cocoa,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1109,2024-08-07,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1110,2024-08-07,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1111,2024-08-07,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1112,2024-08-08,Unassigned,Unassigned,Actual,Card,Espresso,18.12,Unclassified Income,18.12,18.12,2024-08,2024,Q3
1113,2024-08-08,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1114,2024-08-08,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1115,2024-08-08,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1116,2024-08-08,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1117,2024-08-08,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1118,2024-08-08,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1119,2024-08-08,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1120,2024-08-09,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1121,2024-08-09,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1122,2024-08-09,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1123,2024-08-09,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1124,2024-08-09,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1125,2024-08-09,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1126,2024-08-09,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1127,2024-08-09,Unassigned,Unassigned,Actual,Card,Hot Chocolate,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1128,2024-08-10,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1129,2024-08-10,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1130,2024-08-10,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1131,2024-08-10,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1132,2024-08-10,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1133,2024-08-10,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1134,2024-08-10,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1135,2024-08-10,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1136,2024-08-10,Unassigned,Unassigned,Actual,Card,Cocoa,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1137,2024-08-10,Unassigned,Unassigned,Actual,Card,Cocoa,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1138,2024-08-10,Unassigned,Unassigned,Actual,Card,Cocoa,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1139,2024-08-11,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1140,2024-08-11,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1141,2024-08-11,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1142,2024-08-11,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1143,2024-08-11,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1144,2024-08-11,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1145,2024-08-11,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1146,2024-08-11,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1147,2024-08-11,Unassigned,Unassigned,Actual,Card,Cocoa,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1148,2024-08-11,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1149,2024-08-11,Unassigned,Unassigned,Actual,Card,Espresso,18.12,Unclassified Income,18.12,18.12,2024-08,2024,Q3
1150,2024-08-11,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1151,2024-08-11,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1152,2024-08-11,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1153,2024-08-11,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1154,2024-08-12,Unassigned,Unassigned,Actual,Card,Hot Chocolate,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1155,2024-08-12,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1156,2024-08-12,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1157,2024-08-12,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1158,2024-08-12,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1159,2024-08-12,Unassigned,Unassigned,Actual,Card,Espresso,18.12,Unclassified Income,18.12,18.12,2024-08,2024,Q3
1160,2024-08-12,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1161,2024-08-12,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1162,2024-08-12,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1163,2024-08-12,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1164,2024-08-12,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1165,2024-08-12,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1166,2024-08-12,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1167,2024-08-13,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1168,2024-08-13,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1169,2024-08-13,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1170,2024-08-13,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1171,2024-08-13,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1172,2024-08-13,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1173,2024-08-13,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1174,2024-08-13,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1175,2024-08-13,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1176,2024-08-13,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1177,2024-08-13,Unassigned,Unassigned,Actual,Card,Cocoa,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1178,2024-08-13,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1179,2024-08-13,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1180,2024-08-14,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1181,2024-08-14,Unassigned,Unassigned,Actual,Card,Cappuccino,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1182,2024-08-14,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1183,2024-08-14,Unassigned,Unassigned,Actual,Card,Espresso,18.12,Unclassified Income,18.12,18.12,2024-08,2024,Q3
1184,2024-08-14,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1185,2024-08-14,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1186,2024-08-14,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1187,2024-08-14,Unassigned,Unassigned,Actual,Card,Americano,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1188,2024-08-14,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1189,2024-08-14,Unassigned,Unassigned,Actual,Card,Americano With Milk,27.92,Unclassified Income,27.92,27.92,2024-08,2024,Q3
1190,2024-08-14,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
1191,2024-08-14,Unassigned,Unassigned,Actual,Card,Cortado,23.02,Unclassified Income,23.02,23.02,2024-08,2024,Q3
1192,2024-08-14,Unassigned,Unassigned,Actual,Card,Latte,32.82,Unclassified Income,32.82,32.82,2024-08,2024,Q3
